ID,YEAR,COUNTRY,LATITUDE,LONGITUDE,PRIMARY_MAGNITUDE
3033,1966,SOLOMON ISLANDS,-12.334000000000001,166.68400000000003,7.2
1970,1965,RUSSIA,44.7,148.7,7.2
1963,1965,INDONESIA,-2.4,126.1,7.6
1964,1965,USA,51.29,178.55,8.7
3042,1965,GREECE,39.4,24.0,6.3
1966,1965,CHILE,-31.81,-71.26,6.0
1967,1965,USA,50.32,177.93,7.6
5505,1965,JAPAN,34.9,139.0,6.0
1965,1965,CHILE,-25.67,-70.63,7.0
1971,1965,USA,53.03,-167.55,6.5
1973,1965,VANUATU,-15.8,167.2,7.0
1974,1965,VANUATU,-15.9,166.8,7.3
1972,1965,GREECE,38.266999999999996,22.3,6.3
1975,1965,MEXICO,16.3,-95.8,7.8
1979,1965,CHILE,-42.9,-75.13,6.5
1959,1964,JAPAN,38.65,139.2,7.5
1954,1964,USA,61.016999999999996,-147.648,9.2
1957,1964,JAPAN,40.3,139.0,6.9
5422,1964,JAPAN,40.4,139.0,6.6
1956,1964,INDONESIA,5.8,95.4,7.0
1960,1964,RUSSIA,47.159,153.876,6.8
1961,1964,PAPUA NEW GUINEA,-5.7,150.7,7.6
1962,1964,JAPAN,40.4,138.9,6.3
1950,1963,TONGA,-24.8,-176.6,7.2
1949,1963,INDONESIA,-6.4,105.4,6.6
1948,1963,RUSSIA,44.772,150.563,7.9
1947,1963,RUSSIA,44.772,149.798,8.5
1946,1963,RUSSIA,44.426,149.27200000000002,7.1
1945,1963,PERU,-10.385,-78.02199999999999,7.0
4290,1963,TURKEY,40.75,29.0,6.1
1940,1963,TAIWAN,24.4,122.1,7.3
1931,1962,MEXICO,17.2,-99.6,7.0
1928,1962,PANAMA,8.008,-82.757,6.8
5631,1962,CROATIA,43.3,17.1,6.1
1929,1962,JAPAN,38.073,142.741,7.2
1930,1962,JAPAN,42.2,143.9,7.0
3391,1962,GREECE,39.8,25.0,4.5
1932,1962,MEXICO,17.2,-99.5,7.2
1933,1962,JAPAN,41.8,142.4,5.7
1937,1962,USA,52.47,-168.54,6.5
1910,1961,JAPAN,36.0,142.3,6.8
1911,1961,JAPAN,36.0,141.9,6.4
1912,1961,JAPAN,36.2,141.9,6.5
1913,1961,RUSSIA,43.2,147.9,6.6
1914,1961,JAPAN,31.6,131.8,7.6
1917,1961,TURKEY,36.7,28.5,6.5
2385,1961,COLOMBIA,8.9,-73.4,6.5
1920,1961,JAPAN,29.6,131.8,6.6
1921,1961,VANUATU,-18.421,168.41099999999997,7.3
1923,1961,SOLOMON ISLANDS,-9.849,160.614,6.4
1924,1961,JAPAN,42.9,145.6,7.0
1926,1961,CHILE,-36.7,-73.0,6.5
1927,1961,JAPAN,42.7,145.7,6.9
1902,1960,CHILE,-38.143,-73.407,9.5
1897,1960,MOROCCO,30.5,-9.5,6.8
1898,1960,JAPAN,39.8,143.4,7.5
1896,1960,PERU,-15.75,-72.75,7.8
1901,1960,CHILE,-37.872,-73.243,8.2
1899,1960,JAPAN,39.4,143.7,6.7
1904,1960,PAPUA NEW GUINEA,-9.4,152.3,6.6
1907,1960,PERU,-6.8,-80.7,6.8
1905,1960,JAPAN,40.3,142.5,6.7
1906,1960,CHILE,-38.5,-75.1,7.4
1893,1959,JAPAN,37.5,143.2,6.7
2371,1959,USA,44.711999999999996,-111.215,7.5
1892,1959,SOLOMON ISLANDS,-7.5,156.0,7.3
1890,1959,RUSSIA,52.5,159.5,8.2
1889,1959,RUSSIA,44.3,149.0,5.0
1887,1959,PERU,-4.0,-81.5,7.4
1886,1959,JAPAN,37.5,142.2,6.8
1880,1958,USA,58.37,-136.665,7.8
1877,1958,ECUADOR,1.5,-79.5,7.6
3574,1958,CHINA,31.5,105.0,6.2
1879,1958,INDONESIA,-4.5,104.0,6.5
1885,1958,RUSSIA,44.2,148.8,7.0
1881,1958,RUSSIA,48.6,156.1,5.0
1883,1958,PACIFIC OCEAN,-50.0,-115.0,6.1
1884,1958,RUSSIA,44.53,148.54,8.3
1871,1957,CHILE,-23.5,-71.5,7.0
1869,1957,INDONESIA,-1.5,137.0,7.3
1870,1957,MEXICO,16.5,-99.1,7.9
1867,1957,USA,51.292,-175.62900000000002,8.6
1872,1957,INDONESIA,-8.2,107.3,5.5
1873,1957,INDONESIA,-2.0,116.0,6.0
1865,1956,CHILE,-25.5,-71.0,7.0
1864,1956,GREECE,39.5,23.0,5.8
1863,1956,JAPAN,33.8,138.8,6.5
3392,1956,GREECE,36.8,25.5,6.8
1859,1956,GREECE,36.9,26.0,7.8
1855,1956,JAPAN,44.3,144.1,6.3
5540,1956,NEW ZEALAND,-38.9,175.8,5.3
1854,1956,CHILE,-19.0,-70.0,7.1
1850,1955,INDIA,6.5,94.0,7.3
1848,1955,VENEZUELA,11.46,-69.57,5.5
3393,1955,GREECE,39.4,23.1,6.2
1849,1955,CHILE,-30.0,-72.0,7.1
3573,1955,CHINA,26.6,101.8,6.8
1852,1955,PAPUA NEW GUINEA,-6.9,155.7,6.5
1853,1955,PAPUA NEW GUINEA,-5.1,152.924,7.3
1847,1954,JAPAN,38.9,142.2,6.1
3394,1954,ALGERIA,36.283,1.4669999999999999,6.7
1837,1953,DOMINICAN REPUBLIC,19.8,-70.7,7.2
1831,1953,PERU,-12.0,-77.5,5.5
1835,1953,RUSSIA,50.0,156.5,5.8
2336,1953,PAPUA NEW GUINEA,-4.449,152.868,7.4
1836,1953,CHILE,-36.5,-72.5,7.6
3398,1953,GREECE,38.3,20.8,7.2
1840,1953,FIJI,-18.3,178.2,6.4
1841,1953,JAPAN,34.0,141.7,7.4
1842,1953,PERU,-3.4,-80.6,7.4
3396,1953,CYPRUS,35.0,32.5,6.5
1817,1952,JAPAN,42.15,143.85,8.1
1823,1952,VANUATU,-18.5,169.25,6.8
1822,1952,COSTA RICA,10.3,-85.3,6.9
1820,1952,PHILIPPINES,9.5,127.25,7.8
1819,1952,USA,19.1,-155.0,4.5
1818,1952,JAPAN,41.7,143.6,7.0
1829,1952,RUSSIA,52.755,160.05700000000002,9.0
1815,1951,USA,19.5,-156.0,6.9
3145,1951,PAPUA NEW GUINEA,-3.252,142.238,6.1
3383,1951,NICARAGUA,13.0,-87.5,6.0
3310,1951,TAIWAN,23.8,121.7,7.3
3571,1951,CHINA,26.7,100.0,6.3
1809,1950,INDONESIA,-3.8,128.3,7.6
1804,1950,NEW ZEALAND,-37.8,177.2,5.8
1805,1950,VENEZUELA,10.5,-68.0,6.8
1806,1950,INDIA,28.5,96.5,8.6
1808,1950,COSTA RICA,11.0,-85.0,7.7
1803,1950,CHILE,-53.5,-71.5,7.0
1810,1950,GUATEMALA,14.31,-91.917,7.5
1811,1950,SOLOMON ISLANDS,-10.0,159.5,7.3
5660,1950,VANUATU,-18.25,167.5,7.8
1812,1950,PERU,-14.25,-77.75,7.0
1813,1950,MEXICO,16.48,-98.22,7.5
1788,1949,RUSSIA,54.6,163.5,5.9
1790,1949,USA,47.167,-122.617,7.0
1792,1949,CHILE,-38.0,-73.5,7.3
1793,1949,INDONESIA,5.0,95.0,6.7
1787,1949,GREECE,38.58,26.23,6.7
1795,1949,CANADA,53.6,-133.3,8.1
1797,1949,PHILIPPINES,17.0,121.5,6.4
1798,1949,USA,59.75,-149.0,6.7
1799,1949,PAPUA NEW GUINEA,-5.5,154.0,7.5
5202,1949,CHILE,-54.0,-71.0,7.8
1801,1949,CHILE,-54.0,-71.0,7.8
1802,1949,PHILIPPINES,17.0,121.63,7.2
5659,1948,CHINA,37.2,121.8,6.0
1779,1948,GREECE,35.5,27.2,7.1
1781,1948,JAPAN,33.1,135.6,7.2
1777,1948,PHILIPPINES,10.5,122.0,8.3
1782,1948,GREECE,38.532,20.427,6.5
1783,1948,INDONESIA,6.0,95.0,6.3
1785,1948,MEXICO,22.0,-106.0,6.9
1786,1948,CHILE,-22.5,-69.0,7.0
1784,1948,TONGA,-21.0,-174.0,7.8
1776,1947,JAPAN,43.8,141.0,7.0
1775,1947,GREECE,37.0,22.0,6.9
1774,1947,NEW ZEALAND,-38.42,178.88,6.9
1772,1947,NEW ZEALAND,-38.85,178.87,7.1
1765,1946,DOMINICAN REPUBLIC,19.25,-69.0,7.9
1762,1946,USA,53.492,-162.832,8.6
1763,1946,CANADA,49.87,-124.92,7.3
1764,1946,CHILE,-26.5,-70.5,7.9
1768,1946,USA,51.5,-174.5,7.0
1766,1946,DOMINICAN REPUBLIC,19.5,-69.5,7.5
1767,1946,PERU,-14.0,-76.25,7.0
1770,1946,JAPAN,33.0,135.6,8.1
1761,1945,PAKISTAN,24.5,63.0,8.0
1760,1945,JAPAN,40.9,142.1,7.3
1759,1945,JAPAN,34.7,137.2,7.1
1756,1944,JAPAN,34.0,137.1,8.1
1752,1943,CHILE,-30.75,-72.0,8.2
1753,1943,JAPAN,41.2,143.3,7.1
1750,1942,COLOMBIA,4.6,-74.5,5.8
1751,1942,PERU,-15.0,-76.0,8.2
1749,1941,COSTA RICA,8.5,-84.0,6.9
1748,1941,COSTA RICA,8.7,-83.2,7.6
3724,1941,ATLANTIC OCEAN,37.417,-18.983,8.3
1747,1941,JAPAN,32.0,132.1,7.4
1746,1941,INDIA,11.94,92.626,8.0
1745,1941,USA,40.5,-125.25,6.6
1744,1941,PAPUA NEW GUINEA,-4.175,152.071,7.4
1743,1940,CHILE,-41.5,-74.5,7.0
1742,1940,CHILE,-22.0,-71.0,7.3
1741,1940,JAPAN,44.2,139.5,7.5
1739,1940,PERU,-10.5,-77.0,8.2
3400,1940,ITALY,38.067,13.467,5.1
1732,1939,CHILE,-27.0,-70.5,7.4
1733,1939,SOLOMON ISLANDS,-9.295,159.234,7.9
1735,1939,PHILIPPINES,13.5,121.25,6.5
1731,1939,JAPAN,32.3,132.0,6.6
1729,1939,CHILE,-36.25,-72.25,8.3
1734,1939,JAPAN,40.1,139.5,7.0
1730,1939,PAPUA NEW GUINEA,-7.08,155.386,7.7
4258,1939,PORTUGAL,37.053000000000004,-24.427,6.5
1738,1939,INDONESIA,0.0,123.0,8.0
2301,1939,TURKEY,39.77,39.533,7.7
1736,1939,GHANA,5.18,-0.13,6.4
1737,1939,CUBA,22.2,-79.1,5.6
1717,1938,JAPAN,37.2,141.7,7.6
1704,1938,INDONESIA,-5.25,130.5,8.5
1705,1938,INDONESIA,-3.0,132.3,6.0
1707,1938,CANADA,52.2,-131.9,6.3
1708,1938,PAPUA NEW GUINEA,-6.0,147.8,7.5
1710,1938,INDONESIA,-1.0,120.0,7.6
1711,1938,JAPAN,36.7,141.4,7.1
1714,1938,JAPAN,43.6,144.3,6.1
1715,1938,JAPAN,25.320999999999998,125.115,7.6
1716,1938,JAPAN,37.1,141.7,7.7
1719,1938,JAPAN,37.0,141.7,7.1
1721,1938,JAPAN,37.6,141.2,6.5
1722,1938,USA,55.48,-158.37,8.2
1725,1938,JAPAN,37.0,141.5,6.0
1726,1938,JAPAN,37.4,141.6,6.9
1727,1938,JAPAN,36.7,142.1,6.9
1728,1938,JAPAN,37.0,142.2,7.0
1718,1938,JAPAN,37.5,141.8,7.5
1699,1937,PHILIPPINES,14.5,121.5,7.5
1700,1937,USA,58.0,-165.0,5.8
1701,1937,RUSSIA,56.0,162.5,5.7
1702,1937,RUSSIA,58.0,165.0,5.8
1703,1937,INDONESIA,-3.0,132.3,6.0
1696,1936,RUSSIA,55.2,164.0,7.3
1695,1936,JAPAN,38.2,142.2,7.7
1692,1936,INDONESIA,6.1,94.7,7.3
1691,1936,CHILE,-24.5,-70.0,7.3
1690,1936,INDONESIA,4.5,126.5,7.7
1685,1935,JAPAN,40.7,144.3,7.0
1679,1935,PAKISTAN,29.5,66.8,7.5
1678,1935,JAPAN,36.6,141.4,6.5
1684,1935,JAPAN,39.9,143.7,7.2
1683,1935,PAPUA NEW GUINEA,-3.824,141.416,7.8
1688,1935,INDONESIA,5.5,94.0,6.5
3580,1935,CHINA,28.7,103.6,6.0
1689,1935,INDONESIA,0.001,98.25,7.9
1676,1934,CHILE,-19.5,-69.5,6.9
3308,1934,MEXICO,18.5,-105.5,7.0
1674,1934,SOLOMON ISLANDS,-11.139000000000001,165.503,7.2
1673,1934,SOLOMON ISLANDS,-11.907,166.731,7.8
1671,1934,PANAMA,8.0,-82.5,7.7
1669,1934,PHILIPPINES,17.5,119.0,7.9
1668,1934,NEPAL,26.773000000000003,86.76,8.0
1663,1933,GREECE,36.8,27.2,6.4
1665,1933,ECUADOR,-2.0,-81.0,6.9
1664,1933,JAPAN,38.1,142.4,7.1
1662,1933,USA,33.616,-117.96600000000001,6.3
1659,1933,CHILE,-20.0,-71.0,7.6
1657,1933,RUSSIA,49.12,154.50799999999998,6.0
1661,1933,JAPAN,39.224000000000004,144.622,8.4
1655,1932,GREECE,40.5,23.9,6.9
1654,1932,NEW ZEALAND,-39.0,177.5,6.8
1653,1932,INDONESIA,-3.57,128.35,6.2
1652,1932,MEXICO,19.0,-104.5,7.0
1651,1932,MEXICO,19.452,-103.632,7.9
1649,1932,MEXICO,19.5,-104.25,8.1
1648,1932,CUBA,20.0,-75.8,6.7
1636,1931,NEW ZEALAND,-39.772,176.025,7.7
4300,1931,UK,54.0,1.067,6.0
1637,1931,NEW ZEALAND,-39.5,177.0,7.1
1639,1931,JAPAN,41.2,142.5,7.6
1640,1931,CHILE,-32.5,-72.0,7.1
1645,1931,SOLOMON ISLANDS,-10.932,161.016,7.8
1641,1931,PAPUA NEW GUINEA,-3.417,142.077,7.0
1644,1931,INDONESIA,-5.0,102.75,7.4
1646,1931,JAPAN,32.2,132.1,7.1
1627,1930,USA,34.03,-118.64299999999999,5.2
3569,1930,CHINA,32.2,119.4,5.5
3052,1930,MYANMAR (BURMA),17.3,96.5,7.3
1625,1930,INDONESIA,-5.6,105.3,6.0
1626,1930,INDONESIA,-9.3,114.3,6.5
4223,1930,ITALY,43.667,13.267000000000001,5.9
1630,1930,PAPUA NEW GUINEA,-4.423,145.46,6.6
1632,1930,PAPUA NEW GUINEA,-1.3,144.3,6.5
1634,1930,CHILE,-28.5,-71.0,6.0
1622,1929,CANADA,44.69,-56.0,7.3
1618,1929,NEW ZEALAND,-41.75,172.25,7.5
1617,1929,PHILIPPINES,8.5,127.0,7.2
1616,1929,CANADA,51.0,-131.0,7.0
1614,1929,JAPAN,31.7,132.2,7.1
1613,1929,USA,50.88,-169.71,7.8
1612,1929,VENEZUELA,10.6,-65.6,6.9
1596,1928,PERU,-13.0,-69.6,6.9
3402,1928,GREECE,38.0,23.5,5.0
1597,1928,GREECE,38.0,23.0,6.0
3769,1928,GREECE,39.6,29.1,6.2
1594,1928,GREECE,38.1,27.4,6.5
1592,1928,MEXICO,15.67,-96.1,7.7
1591,1928,CANADA,49.0,-125.0,5.8
1599,1928,PERU,-13.0,-69.5,6.8
1598,1928,GREECE,38.0,23.0,5.2
1602,1928,JAPAN,40.0,143.2,7.0
1603,1928,PHILIPPINES,12.4,120.9,7.0
1605,1928,MEXICO,16.028,-97.036,7.7
1606,1928,PERU,-5.5,-79.0,7.0
1608,1928,CHILE,-22.5,-70.5,7.1
1609,1928,CHILE,-35.0,-72.0,7.6
1611,1928,PHILIPPINES,7.0,124.0,7.3
1600,1928,TURKEY,40.8,26.8,4.3
1575,1927,USA,32.5,-115.5,5.7
1579,1927,JAPAN,34.2,142.0,6.4
1576,1927,JAPAN,35.6,135.1,7.6
2298,1927,UKRAINE,44.4,34.4,6.0
4416,1927,ISRAEL,32.0,35.5,6.3
1578,1927,JAPAN,37.9,142.0,6.9
4255,1927,NORWAY,59.0,3.0,5.1
2299,1927,UKRAINE,44.4,34.5,6.8
1585,1927,USA,34.813,-120.774,7.3
1586,1927,CHILE,-44.6,-73.0,7.1
1587,1927,INDONESIA,-0.7,119.7,6.3
1589,1927,RUSSIA,55.663000000000004,160.039,7.5
1584,1927,USA,57.69,-136.07,7.1
3504,1926,GREECE,36.5,23.3,7.2
1563,1926,SOLOMON ISLANDS,-10.061,159.215,7.5
3419,1926,ITALY,38.567,14.833,5.3
1567,1926,INDONESIA,-0.7,100.6,5.8
1570,1926,PORTUGAL,37.973,-28.59,5.8
1572,1926,SOLOMON ISLANDS,-9.674,159.519,6.9
1573,1926,CHILE,-28.0,-71.0,6.0
1560,1925,MEXICO,18.5,-107.0,7.0
1559,1925,PHILIPPINES,13.0,125.0,7.3
1556,1925,PHILIPPINES,12.2,122.1,6.3
1555,1925,CHILE,-26.0,-71.5,7.1
1554,1925,PHILIPPINES,9.3,122.7,6.8
1550,1925,USA,60.0,-146.0,6.0
1531,1924,RUSSIA,49.178999999999995,142.436,6.8
1546,1924,PHILIPPINES,8.5,126.5,7.3
1543,1924,AUSTRALIA,-56.0,157.5,7.8
1538,1924,PHILIPPINES,16.0,118.0,6.5
1536,1924,PHILIPPINES,6.5,126.5,8.3
1518,1923,CHILE,-28.75,-71.75,7.0
1512,1923,PHILIPPINES,6.5,124.0,7.2
1508,1923,RUSSIA,54.0,161.0,8.3
1507,1923,USA,40.8,-124.5,7.2
1522,1923,PHILIPPINES,9.3,125.0,5.5
1521,1923,JAPAN,35.4,141.8,7.3
1517,1923,RUSSIA,56.5,162.5,7.2
1526,1923,JAPAN,35.1,139.5,7.9
1527,1923,JAPAN,34.9,140.2,7.7
1528,1923,PAPUA NEW GUINEA,-4.6530000000000005,154.232,7.1
1529,1923,PAPUA NEW GUINEA,-4.539,153.107,7.1
5720,1923,VIETNAM,10.158,109.014,6.1
3503,1922,GREECE,37.5,23.2,5.6
1494,1922,PERU,-16.5,-73.0,7.2
1495,1922,PAPUA NEW GUINEA,-7.111000000000001,143.53,6.9
1499,1922,PHILIPPINES,9.0,123.25,6.0
1498,1922,PHILIPPINES,10.2,124.1,6.3
1503,1922,TAIWAN,24.5,122.0,7.6
1504,1922,CHILE,-28.0,-72.0,7.0
1505,1922,CHILE,-28.553,-70.755,8.7
1506,1922,NEW ZEALAND,-43.0,173.0,6.3
1491,1921,PHILIPPINES,8.0,127.0,7.5
1490,1921,INDONESIA,-11.0,111.0,7.5
1489,1921,INDONESIA,0.7,117.9,6.2
1488,1920,ALBANIA,40.5,19.5,5.6
3541,1920,CHINA,36.7,104.9,7.8
1486,1920,VANUATU,-19.919,168.53,7.8
1485,1920,CHILE,-38.0,-73.5,7.0
1482,1920,PAPUA NEW GUINEA,-6.5,150.0,7.7
1472,1919,TONGA,-18.352,-172.515,8.1
1465,1919,PHILIPPINES,8.0,126.0,7.4
1464,1919,TONGA,-19.6,-176.6,8.3
3417,1919,ITALY,41.4,12.6,5.6
1474,1919,PAPUA NEW GUINEA,-4.806,153.859,8.2
5466,1919,NICARAGUA,12.33,-88.291,6.6
1457,1918,RUSSIA,45.5,151.5,8.2
1453,1918,CHILE,-28.5,-71.5,7.9
3579,1918,CHINA,26.9,103.0,5.5
1456,1918,PHILIPPINES,5.5,123.0,8.3
1451,1918,CHINA,23.5,117.2,7.5
1458,1918,USA TERRITORY,18.7,-67.189,7.1
1460,1918,RUSSIA,44.5,151.5,7.8
1461,1918,CHILE,-26.0,-71.0,7.8
1450,1917,NEW ZEALAND,-29.0,-177.5,7.5
1448,1917,PAPUA NEW GUINEA,-3.705,141.72899999999998,7.5
1446,1917,SAMOA,-15.5,-173.0,8.3
1445,1917,TAIWAN,23.2,121.6,5.8
1444,1917,NEW ZEALAND,-29.2,-177.0,8.0
1442,1917,PHILIPPINES,6.0,125.0,6.4
1441,1917,RUSSIA,56.5,163.0,7.8
1440,1917,CHINA,24.47,118.08,6.5
1439,1917,INDONESIA,-7.0,116.0,6.6
1432,1916,PAPUA NEW GUINEA,-4.739,152.548,7.9
1434,1916,PANAMA,9.6,-82.0,7.0
3147,1916,ITALY,38.817,15.232999999999999,5.1
3811,1916,ITALY,43.967,12.667,5.9
1431,1915,PHILIPPINES,18.0,119.5,6.4
1430,1915,INDONESIA,-1.0,136.0,6.0
1429,1915,JAPAN,38.3,142.9,7.8
1428,1915,EL SALVADOR,14.0,-89.0,7.9
1427,1915,GREECE,38.5,20.7,6.7
3502,1915,GREECE,38.4,20.6,6.6
1416,1914,INDONESIA,-1.829,136.94299999999998,8.1
1413,1914,PERU,-17.0,-72.0,7.2
1412,1914,JAPAN,31.58,130.67,7.1
1418,1914,INDONESIA,-3.924,101.82,7.6
1420,1914,GREECE,38.8,20.6,6.3
1410,1913,PAPUA NEW GUINEA,-7.0,148.0,7.0
5668,1913,PANAMA,7.1,-80.6,6.7
1409,1913,PERU,-17.0,-74.0,7.9
1408,1913,PERU,-16.6,-73.3,7.0
1407,1913,INDONESIA,5.354,126.12100000000001,7.8
1405,1913,NEW ZEALAND,-41.8,171.5,6.8
1403,1912,"MICRONESIA, FED. STATES OF",7.0,138.0,6.9
2325,1912,TURKEY,40.5,27.2,7.8
1401,1912,JAPAN,40.5,142.0,6.6
3501,1912,GREECE,38.12,20.67,6.8
1396,1911,JAPAN,28.0,130.0,8.0
3500,1911,ALBANIA,40.9,20.8,6.7
1395,1911,TOGO,6.1,1.2,6.6
1399,1911,USA,60.5,-149.0,6.9
1397,1911,PHILIPPINES,9.0,126.0,7.8
1398,1911,CHILE,-20.0,-72.0,7.3
1391,1910,PHILIPPINES,9.0,125.5,6.2
1390,1910,INDONESIA,4.0,127.0,6.7
4922,1910,VANUATU,-14.0,166.5,7.2
1387,1910,PAPUA NEW GUINEA,-4.25,152.25,6.0
1374,1909,JAPAN,34.5,141.5,6.7
1375,1909,JAPAN,34.5,141.5,7.5
1376,1909,INDONESIA,-2.0,101.0,7.6
1379,1909,CHILE,-26.5,-70.5,7.6
1382,1909,MEXICO,16.8,-99.8,7.4
1384,1909,JAPAN,35.4,136.3,6.9
1386,1909,USA TERRITORY,12.5,145.0,8.0
1373,1908,ITALY,38.17,15.58,7.0
1372,1908,PERU,-14.0,-78.0,8.2
1371,1908,USA,19.0,-155.0,6.8
4309,1908,UKRAINE,44.0,34.0,6.5
1369,1908,INDONESIA,-10.0,129.0,6.6
1368,1908,USA,61.0,-146.2,6.0
1367,1908,INDONESIA,-2.0,100.0,7.5
1349,1907,INDONESIA,2.0,94.5,7.6
3415,1907,ITALY,38.133,16.017,5.9
1351,1907,INDONESIA,3.0,122.0,7.3
1350,1907,JAMAICA,18.0,-76.8,6.5
1364,1907,PAPUA NEW GUINEA,-3.1,142.5,7.4
1353,1907,MEXICO,17.0,-100.0,8.1
1362,1907,USA,59.5,-135.5,5.5
1347,1906,PERU,-18.0,-71.0,7.9
3559,1906,GHANA,6.5,0.3,5.0
1344,1906,PAPUA NEW GUINEA,-4.0,149.0,7.2
1340,1906,PAPUA NEW GUINEA,-7.0,149.0,8.0
1339,1906,CHILE,-33.0,-72.0,8.2
1333,1906,USA,37.7,-122.5,7.9
1331,1906,ECUADOR,1.0,-81.5,8.8
1324,1905,JAPAN,37.4,142.6,7.0
3499,1905,GREECE,39.66,22.83,6.3
5587,1905,COSTA RICA,9.85,-84.68,6.8
1322,1905,INDIA,33.0,76.0,7.8
3727,1905,GEORGIA,42.0,42.0,7.5
3411,1905,ITALY,38.67,16.07,7.1
2296,1905,RUSSIA,44.5,37.5,5.1
1328,1905,PHILIPPINES,11.0,123.5,6.5
5573,1904,PANAMA,9.2,-82.8,7.2
1317,1904,NEW ZEALAND,-40.4,176.4,7.2
1313,1904,RUSSIA,52.0,159.0,8.1
1312,1904,RUSSIA,52.0,159.0,8.3
1308,1904,COLOMBIA,7.0,-79.0,7.9
1307,1903,CHILE,-28.5,-71.0,6.5
1294,1903,INDONESIA,-3.0,127.5,6.5
1289,1902,GREECE,40.75,23.25,6.6
5063,1902,GUATEMALA,14.0,-91.0,7.5
1287,1902,EL SALVADOR,13.5,-89.5,7.0
5062,1902,GUATEMALA,14.71,-91.59,6.3
1290,1902,PHILIPPINES,7.5,123.5,7.3
1281,1901,JAPAN,40.5,142.5,7.2
1280,1901,NEW CALEDONIA,-22.0,170.0,7.9
1277,1901,USA,36.0,-120.5,6.7
3725,1901,BULGARIA,43.4,28.5,7.2
1278,1901,JAPAN,39.0,143.0,6.0
1279,1901,JAPAN,28.0,130.3,7.5
1282,1901,JAPAN,40.6,142.3,7.4
1283,1901,JAPAN,40.5,142.5,6.3
1284,1901,PHILIPPINES,14.0,121.6,7.0
5162,1901,NICARAGUA,11.0,-86.5,7.0
1286,1901,USA,51.45,-171.02,7.1
1276,1900,VENEZUELA,11.0,-66.0,8.4
1275,1900,INDONESIA,-4.0,140.0,6.9
1274,1900,PAPUA NEW GUINEA,-5.0,148.0,7.1
1272,1900,PAPUA NEW GUINEA,-4.0,152.0,6.8
1258,1899,USA,60.0,-142.0,8.2
1266,1899,INDONESIA,-3.0,128.5,7.8
1254,1899,GREECE,37.2,21.6,6.6
1260,1899,USA,60.0,-140.0,8.2
1270,1899,USA,33.8,-118.5,6.4
1268,1899,JAPAN,31.9,132.0,7.1
1269,1899,JAPAN,32.7,132.3,6.9
1250,1898,CHILE,-36.83,-73.03,6.5
3498,1898,GREECE,37.6,22.5,7.0
1249,1898,JAPAN,38.6,142.0,7.2
1248,1898,USA,38.2,-122.4,6.2
1240,1897,MEXICO,16.0,-95.0,7.0
1237,1897,JAPAN,38.1,141.9,7.4
1238,1897,INDONESIA,-6.8,120.8,5.5
5262,1897,INDIA,26.0,91.0,8.7
5455,1897,PHILIPPINES,6.0,122.0,8.6
1241,1897,JAPAN,38.0,143.7,7.7
1244,1897,PHILIPPINES,6.0,122.0,8.7
5456,1897,PHILIPPINES,12.0,126.0,8.1
1235,1896,INDONESIA,-3.5,102.5,6.8
1234,1896,JAPAN,39.5,144.0,8.3
1231,1896,JAPAN,36.5,141.0,7.6
1219,1895,PAPUA NEW GUINEA,-8.4,150.1,7.3
3536,1895,TURKMENISTAN,39.5,53.7,8.2
5512,1895,NEW ZEALAND,-38.8,176.0,6.0
2452,1895,USA,40.667,-74.883,4.3
2453,1895,USA,37.0,-89.4,6.7
1214,1894,JAPAN,38.9,139.8,7.0
1213,1894,TURKEY,40.6,28.7,6.7
1212,1894,GREECE,38.7,23.1,7.0
1208,1894,JAPAN,42.5,146.0,7.9
1204,1893,JAPAN,42.5,145.5,6.9
1202,1893,GREECE,40.5,25.5,6.5
1210,1893,GREECE,37.7,20.9,6.4
1203,1893,RUSSIA,43.3,147.5,7.0
1205,1893,ALBANIA,40.2,19.7,7.5
1206,1893,VANUATU,-17.75,168.3,6.0
1200,1892,JAPAN,37.0,136.8,6.5
1199,1892,INDONESIA,-3.0,127.75,7.0
1195,1892,USA TERRITORY,14.0,143.3,7.5
1190,1891,INDONESIA,-9.0,124.0,7.0
3564,1890,IRAN,36.6,54.6,7.2
1184,1889,INDONESIA,-7.0,113.5,6.0
1181,1889,INDONESIA,1.0,126.25,8.0
1178,1889,PHILIPPINES,13.5,121.0,6.8
3568,1888,CHINA,38.5,119.0,7.5
3464,1888,GREECE,38.2,22.1,6.1
1168,1887,MEXICO,31.0,-109.0,8.0
1172,1887,GREECE,38.3,22.8,6.2
2360,1886,USA,32.9,-80.0,7.3
1164,1886,GREECE,37.1,21.5,7.5
1154,1885,INDONESIA,0.0,99.5,6.8
1153,1885,INDONESIA,-2.5,127.5,7.3
2359,1884,USA,40.6,-73.75,5.5
1148,1884,PANAMA,7.5,-79.0,7.5
3645,1884,ERITREA,15.7,39.6,6.2
1135,1882,INDONESIA,-4.5,129.9,7.5
1132,1882,PANAMA,10.0,-79.0,7.9
1129,1882,TAIWAN,24.5,120.5,6.2
1128,1881,INDIA,8.52,92.43,7.9
1125,1881,JAPAN,43.3,147.3,7.0
3458,1881,GREECE,38.2,26.2,6.5
1119,1880,USA,55.8,-155.6,6.3
5511,1880,NEW ZEALAND,-38.85,178.85,7.0
1117,1880,PHILIPPINES,16.0,121.85,7.5
1120,1880,USA,57.0,-136.0,6.3
